Title,reviews,stars
10 yrs of on time payments and new…,"Don’t like the new loan system, bring back the payday.  You borrow 500 dollars and it’s 189 dollars a month for 6 months, don’t think so.  Stop robbing the poor!",1
The location I used ran out of cash,Your manager is very helpful and polite wonderful customer service,1
I was promised a call back from a…,"Trying to get a loan online here was a nightmare.   I did everything right but still didn't get the loan even though I was qualified to do so.   I ended up calling them to see what was wrong and the woman was very nice, however, told me that I not only had to send in my bank statement and ID photo but also photos of the back of the ID plus a photo of me holding the ID.   These steps were not listed in the instructions and I didn't find out about them until I called.   I went to the store itself and got the loan within minutes instead of waiting for a week.   I will only go to the store and never online again.    I gave one star for this website but 5+ for the lady at the store.",1
Review,"I went online 07/01/21 and paid my loan out,and when I tried to borrow $350 again,Your system locked up on me.I waited an hour hoping it would free up.I had to go to local store to get my loan done.It was very disappointing to me that  ya’ll didn’t have your system ready to go.So I can’t give you a five star.Your online system didn’t work for me,but it took my $405.00 without any problem at all😩😩😩",2
This company doesn’t care about the customer,"The process is normally simple and very easy but on the day I went to the Nelson Road store in Lake Charles,La the young lady had a very very very very very very nasty attitude.I asked her are you having a bad day maam, and she said YES .Well young lady its not my fault, so please don’t take this nasty attitude out on me.You think I want this title loan ??? NO but I need it, just like you need people like myself business !!!!!!!!!!!!!!",1
Taking money without permission.,"I have been utilizing the Advance America for the last couple of years.  I have seen some serious changes that are affecting customer service.  The first being that this facility has a problem having money to give to their customers.   They either refer them to another Advance America, or say that they can deposit to their debit card.  The second item is that my debit card is PNC that is utilized for my UMB account through Fidelity investments.  I had no problem paying my payments with my debit card through the !-800 number.  Now  Advance America can not take my payments from me using this PNC debit card.  I have to travel there to make my payments, where as before I called the 1-800 number and made the payment.  Also Advance America can not even deposit funds onto my PNC card.  Becoming a major inconvenience.  Third, I had to delay my payments because of a medical situation.  I called the corporate office and they extended my payment date.  However the branch processed my payment on the initial date, which caused a serious issue with me because I was unable to obtain heart medication because of the action of the branch.  When I questioned about it they said the corporate office could not do the extension only the branch.  When I contacted the corporate office they refuted that and said they have authorization to do such an extension of a payment date.  It seams like the branch and the corporate office are not on the same page.  I did this once before about a year ago and had no issues have it was authorized by the corporate office.   Something has changed and it is not in the best interest of the customer.  Lastly, I am unable to get a loan online, because I am unable to have the deposits made into my bank, do to Advance America not allowing a PNC debit card to be utilized.",2
I came in for a Title Loan and left with a Payday Loan!,When u get a loan it's to much interest that's my opinion,2
u send me a email on aloan go to store…,"I came to this location to pay my loan and was very disappointed with the service. Ive been going to this location for years and never experienced this type of service. The lady helping me actually stole $100 from me and did it while the cameras were on. She claimed I only gave her $200 which was false because all I had was $300 in my wallet. She pulled this, you only gave me $200 when I clearly gave her $300. She acted as if something fell over her counter which was the $100 she said I was short. This happened this past 25th of June around 11 am or so with only 1 employee working at the time. Worst experience I’ve ever had at this location.",1
On July 28,"Horrible person I just spoke to. She said, would you like anything else.. I tried answering yes but I was hung up on. I called at 5:20 on 6/29/2021. I’m going to call to give feedback",1
Your refer a friend program is a joke,I have into your store's for a payday loan no issues very professional. This last time I did it on line and I was given a shorter time to pay back my loan. So now I have to go a competitor of yours to get a loan to pay you back.,1
Problem Gambler,"I love using advance,  been with them over years. However, with the online customer service help, they need to allow authorization from 3rd parties. My husband and i use advance and he cant call due to his job. I have been put on his account to change, update, or pay on his behalf. Now it seems like they stopped cause now he has to be on the line and thats hard to do.Dont tell me im authorized for my husband and then say oh no you cant do that...very frustrating",1
I have had great response and respect…,"I called your Co. & spoke w/a very nice woman, who explained what I would need to bring to office. I was greeted by Yazmin, an extremely pleasant young woman, who talked me through my application, helped me scroll down on device, told me what I was approved for & gave me my payback info. She is a very great asset to your co. I found her to be wonderful in everyway. She deserves a raise;IMHO. Thank you for your help, & for hiring such an awesome employee. I will be recommending your co. to many people, in large part, due to Yazmin.",1
I received my fist payment on the 26th…,You should hire friendlier employees. The girl never smiled once. She spoke so low I couldn’t understand her. Not a good experience.,1
Getting the money is fast and easy - but follow up is awful,"I have been trying 4 2weeks now just to login 2 do what is needed to my account but the email was not correct & now it has 2 b reentered but there is a internal problem that is preventing me from do so,I have been advised that it is being looked into but I am still unable to login. This is more than a disadvantage & until fixed I can't do anything 2 my account.",2
Everything started out great after I…,If I'm already in the system why is that going to constantly go back to show my direct deposits and everything else if nothing has changed within the past 90 days it just speeds up the process and delaying it,1
Decent unless you need help,"I find the service acceptable, though, one time it took for ever to get an approval and it cost me. It was a hard pill to swallow.I do believe it was not the local office fault but at the corporate level.That's all I have to say for now.",2
Tried getting help by talking to a…,The one star is for your El cajon location. I tried going in to get a loan but the girl made my life a living hell by not offering help or suggestions. Had to run around like a headless chicken trying to get documents that i needed only for her to reject me. But website was easy and i managed to get what i needed.,1
Horrible online service,"Took 25 min to even get to the window to do my transaction.  UPDATE: Received a response from customer service,  Ashley. She was helpful, above and beyond. I do love Advance America and would have rated them a 5. I just feel the service at  the Yuba City, Ca store needs to improve.",2
Every time I try to use the online loan…,Very rude and confrontational employee made it a terrible experience I will not be back. Also forcing customers to wear a mask even after the mask mandate is over is stupid. Might as well rename the store Advance North Korea,1
I never recieved my loan money,Horrible the worse customer service in highland  park location. staff have a non friendly passive aggressive personality. I'll never go back to that location again.,1
THE FIRST TIME I EVER GOT A LOAN I CAME…,I had excellent service again I telly appreciated all the help they gave to me,1
I never received my loan,"Your closing down the local locations and forcing us to stop using your service or go online.  Some of us don't have access to internet all the time, or we have to drive 30 miles to the closest location!!!",1
I haven't yet received  my ach deposit,"Paid off a loan, had Proof it was taken out of my account, Advance America refused to renew my loan for 10 days!!!",2
One of the female receptionist in the…,Never received my second loan were its at,1
They're getting people hit with  false …,I don't like this don't recommend to anyone.,1
Can never get anyone on the phone,The older lady on  vanborn in Merriman Road is rude. She talk to you any way. She only  give the younger guys hard time. She try to mess up your pay date so you get in the hold. Bad people skill will not visit this location again,1
I enjoy advance America but recently…,"I have been a client for around 20 years, since I was living in Miami, FlFirst time that i apply for a short term loan for $1000, since we are living terrible times, and the company declined it  You, of course, can decide.any thing you want. But I am very disappointed, when I am trying to get my life back.Thank you, Haydee",1
The last two months I have done my loan…,Wonderful very patient and kind works with you 😊,1
The computers were down for a long time…,Love everyone that works at the Dillon ax store,2
The clerk that I applied the  loan with…,No help at all and they didn't do a good job.,1
Horrible.,"I spent several hours trying to go online to apply for a loan.  I finally gave up after IT specialist and a customer service person couldn't figure out the problem.  While the customer service rep was very cordial, I went to a local office an took five minutes of my time to obtain the loan I had spent 2-3 hours trying to obtain.  Your online service is deplorable!!!",1
$300 is not enough money at 34% and is…,I took out a loan online and I never received the money.,2
You guys perform well during customer…,I was not happy this time with my Loan I just paid the loan off two months ago and to get the same loan amount I had to show proof my income and then the payment went up $20 more on the month that was uncalled for,1
Very poor online and in store service,Advance America makes it easy to get a small payday loan. Payment plans could be better for customers and larger loan amounts would help people in cocid crisis.,1
Customer service could have been a…,I get SS on the 4th Wednesday each month and this last month the payment was taken out 2 days  early overdrawing my checking account and costing me a fee of $36.   I do not have the same DATE each month it varies and I do not have the money until I get paid.   If this is what is going to happen each month I will have to find another loan that will do it on the day I get SS.The loan I have now is due 2 days again before I get paid and I do not have that kind of money before payday.    Please fix this so it can be done on the customers day of pay.You have helped me out a number of times and do not want to leave.Thank you,2
Always have trouble with the 2 week…,The processes are dated in comparison to other options. Setting up a payment plan or adjusting payment dates requires going into a store which can be inconvenient. Support wasn't helpful in this particular case but have been other times. This will likely be my last time using AA.,2
Customer service doesn’t answer your…,"For the last 3 months the women who has waited on me has been rude, hateful, and on one occasion has been nosey. I prefer not to go to her but she has been the only one working. I am seriously thinking of changing locations.",1
Misunderstanding with NetSpend about a…,I been dealing with you guys for almost two years and I never miss a payment and my loans stay the same after I pay this loan back I’m done with the company,1
Applied for a loan got approved then…,Love you guys...your awesome...been good to me...thank you,1
It was impossible to get the testing…,Paid my balance but still called and harassed me three days in a row.,2
on July 3rd I came in for a loan,I took out a loan on April 9th. Recieved money on Monday April 12th. Now I see that on April 21th you will be taking out my 1st payments. Something is not right here. I took this money out to pay some bills. Thinking I was ok and my 1st payment from you would start next month. Why is my payment coming due 2 weeks after I get loan. Can this please be fixed. This is not right at all. Now that puts me behide on a bull. Can this please be changed to next been when my 1st payment is do. Never hear of such a thing.,2
Advance America has help me over the…,Had to wait for my deposit although I was told be there next morning and had to wait till closing next day....when I no longer needed it....,2
Don’t like the new loan system,I have been a loyal customer. I finally earned the payment plan and paid that as well. I then take another loan and am not offered the payment plan. Now i am forced to repay the entire amount and no further ahead. I am totally disappointed and will no longer be using your services. Darlene C,1
Your manager is very helpful and polite…,The two females they were working there were two grumpy whatever they had going on they were not making the customers happy two grumpy and grouchy,1
Trying to get a loan online here was a…,They have a easy system to use. Plain and simple without extra browser uses.,1
I went online 07/01/21 and paid my loan…,"I spoke with Daisy from corporate. she stated I owed money, as she was on line I open my account an reviewed with her the incorrect statement she made and then confirmed with my bank statement. I also informed her I have been a loyal on time customer for over 2-3 years. and for her to call me with incorrect information and not be knowledgeable of her job. then she tried the blame the employees on the lower level. It was very sad, disappointing and a deal breaker. She could have acknowledge the mistake(her error) and just say we are calling because we notice you have always use ACH now you pay with a debit card and went from there but she tried a  threat game. No more business from me. I will pay my dues and not recommend this service to anyone. NO Stars.",1
The process is normally simple and very…,My payback date keeps getting changed. I have never had a thursday pay back always been fridays. I have called many times and still no change.,1
I have been utilizing the Advance…,The interest rate way too high had i known better i wouldn’t have took out money,1
When u get a loan it's to much interest…,"Horay, Horay, I am very happy with the different platform and changes you all have made to help us customers with our needs, When your store manager explained the different account I was glad, it also helps me with getting adjusted to help me, Again I thank you with ideas, much faster and less Pape work, I called my friends and told them of the new changes, Kiddos to you all.",1
I came to this location to pay my loan…,I am very angry with my last experience. The lady deposited the amount I asked for into my account and then gave me cash also.  She gave me more than she should have and we did not realize it until after I left.   She called and said she gave me $100 more and asked if I could bring it back.  When I got to the store she said I owed $200 back. I was very upset because I did not have an extra $100. I had already set aside the money for my bills.  After much debate I took a hundred dollars from my bills just to end the argument.  I am now behind on a bill because of this.    As soon as I can I will pay this loan off and never go back to that store.,2
Horrible person I just spoke to,The new personal in Apopka not to pleasant trouble to receive the money. The other CSR were pleasant,1
I have into your store's for a payday…,After giving them my username and password for my bank account. I had to ride to the store to send back the $450 they deposited into my account before they could deposit the funds. The next day the loan was supposed to be available. Needless to say they were not. The phone numbers were disconnected and it's like they vanished from existence.,1
Online/phone authorization,They have always been their for me. Thank you advance america the computer changes you have made are outstanding and so much easier. Again thank you for being their.,2
I called your Co,They didn't put my money on my atm card. How embrassing at the store for my card to decline. I had to go back the next day and get the cash. Not impressed.,1
You should hire friendlier employees,Should have been approved for more in a time of need,2
I have been trying 4 2weeks now just to…,"This company is the absolute company I’ve ever worked with please save your time and money IT IS HORRIBLE don’t be stupid like me , get a loan elsewhere",2
If I'm already in the system why is…,"One of the cashier representatives has an disdain (lack of respect) demeanor towards clients. Each time I've went into  the store on Greenfield rd. In Oak Park, she has the same attitude. Everyone has bad days. But, this is her norm. Highly unsatisfied with the personal skills of the cashier representative.",2
I find the service acceptable,"I originally started my account with the Haleyville office and was extremely happy with the courtesy ,professionalism, and knowledge of the staff. This office was recently closed down so i had to switch over to another office an hour away from where i live. I have had nothing but one problem after another with the staff at the new office. They are not professional, knowledgeable ,or courteous. I almost lost my vehicle over 0.90 cents due to an error on their part and they never did make it right, so i borrowed $700 from someone and immediately paid off the title loan account. Sadly, i am still in debt for a payday loan. I drove the hour it takes me to get to the office and there was about 10 customers ahead of me. This was on the 3rd of the month when people who receive social security disability get paid. The person who came with me has an account there also and is also disabled and awaiting surgery. We were in severe pain and there were not enough chairs and he had to sit in the floor. When we finally got to our turn, the manager apologized for the wait and i remarked that there are usually 2 staff members in the office to wait on customers and she replied that she had alot of customers earlier and then it got a little slow so she sent that employee to another office to help them. The 1st and 3rd of every month is going to be very busy because this is when people with disabilities get paid and every Advance America office should have at least 2 employees working all day on these 2 days every month. As i stated, these are disabled people who have alot of physical problems and pain already and are not able to endure these long wait times. You have to come in person to renew a payday loan. The staff did recently mention implementing a way to make payments and renew loans straight from a bank account but this method is how i almost got my only vehicle repossessed by Advance America over 0.90 cents so i am too afraid to do it that way. Hopefully, all Americans are about to receive another stimulus check and i am going to use mine to pay off my loan with Advance America and pray i never have to go back again. The person who accompanied me who had to sit in the floor and whose blood sugar dropped too low because he had to wait so long and not have food, is also going to pay his loan off. We have been very good customers for a very long time and your company has made alot if money off of us and would have made alot more, but what started out as a great experience at the Haleyville,Alabama office, turned into a very dreadful experience at the Hamilton,Alabama office.",2
The one star is for your El cajon…,Took my payment out a week early and then would not even acknowledge that they had taken the payment even though it had been pulled out of my bank account I was told to come back for the loan five days later just to be told I need to go to the bank to get my paperwork showing that it had went through my bank and and y'all had collected it even though you acknowledge that it's been paid y'all still wouldn't let me do it and I've been a customer of yours for years I've y'all have not had a problem with me paying paying the loan back I was just trying to pay it back early that way I could go ahead and pay take the loan out right before payday so I'd have a little more time to pay it back again so once it was paid I should have been able to get the loan now I'm broke down on the side of the road because I had to go get the information and no I'm not real happy with the way I was treated not by your customer service,1
Took 25 min to even get to the window…,My experience with online has been the absolute worse.,2
Very rude and confrontational employee…,I left 2 stars only because they would not give me my military discount I did not have my card on me and the lady was kinda rude about it so I wasn't very happy,1
Horrible the worse customer service in…,"I would like to know why - when I am taking an advance why I can’t repay this in Monthly payments. In the past, I was able to borrow $ 1000 and pay back in monthly payments.What is reason?",1
I had excellent service again I telly…,"5 Star - Excellent customer service and qualified loan amount! They are good with me and the other visitors.0 Star- However, bloody bad interest rates! You can't justify it.",1
Your closing down the local locations…,"Since our local store closed everything has to be done over the phone. Hold time is howards of an hour. Weekend payments don't process until the next business day. You have to call in two days ahead to prevent them from automatically withdrawing payment. When they do it themselves you turn around time to reloan is days. If you do it manually it's immediately...you just have to sit on the phone for a lifetime. All the convenience is gone without the store. Over the phone is horrible. Online is ok, wish they had an actual app.",2
You was very helpful,"Last 2 times I got a payday loan. My payback day was off, I was late on paying back. I get paid every 2 weeks.  I never had issues until recently.  Otherwise customer service is always great!",2
Real nice took no time great service,If I could give you a zero I would. Your phone lines would not answer your chat would not pick up and your online app would not take my signature.Needed the money early morning ended up spending 2 1/2 hours on the app and phone finally ended up driving to a store where had to wait there. The store only had one girl working.,2
Refused to acknowledge payment,I appreciate your  service. Thanks,1
Never received my second loan were its…,"I regret using the store in PRP Kentucky. I usually go to Shepherdsville Ky. At the Pleasure Ridge store. They had some trouble sending part of the money I borrowed to my bank. So went outside to contact my bank. When I came bake in. They had no it the $300.00 on a Netspend card. Having never had a pre-paid card. I ask if it was like a debit card. They said yes. Well, Netspend card charges the individual who possesses it. A 2 dollar fee for spending their own money. So needless to say. Mine doesn't exist anymore. But, not before they got me for upwards of $20.00. If anyone reads this and still purchases a pre-paid card. You're a fool. An idiot! They charge you a fee to spend your money. That's extortion should and I do it. Screw the Dixie Hgwy store.",1
I don't like this don't recommend to…,"Last month was very disappointing.  I paid my bill online, but then when I went to withdraw funds online, I was unable to.  I called the office in Lancaster, and I was informed that they could not extend funds to me because I paid my bill online.  This is very confusing.  I called your office, and the woman who spoke to me was very nasty in informing me that I had been informed as to the policy change which did not allow me to withdraw online right after I paid online. She even went so far as to state that this new change was in my paperwork.  When I asked her where this was cited, she started reading something that had nothing to do with the so-called new policy; and she was as nasty as sin!!!!!  I ended up driving 20 miles again to go into the store for clarification, and I was informed that if I had paid my bill in the store, I was able to do another loan at the same time, and that they were very sorry for the problem.  So, I'm not happy about this at all.  What you advertised as a convenience did not turn out to be a convenience, even though I've been a good customer for a long time.  I don't get it.  This is not good customer service!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!",1
The older lady on  vanborn in Merriman…,I was in the store and had to wait 30 minutes to get waited on because the new system would not work for me then it froze. Other than that service was great.,1
I have been a client for around 20…,It tried to make a payment online it would not let me pay on my due date. It would not take my debit card. It made my check be deposited and I had to wait an entire week for it to clear. The staff at the office were unable to get it cleared. So I was unable to get another loan and had to use an alternative. Their technology sucks they need to update to Real-time payment technology,1
Just not like it uses to be.,somebody filed a loan in my information i tried to file a police report but they said i needed more info i tried to get it from the customer service but they were no help.,2
Wonderful very patient and kind works…,I took out a loan for $1000 I was approved for it I receive $700 cash and a $300 check which I tried to deposit at my bank and they say it’s already been cashed. So I don’t understand what’s going on with this. I called the office and they said this happens sometimes and it’s an issue with the banks. So the bank has the check at the moment it’s been in a bankers desk since Wednesday of last week. I haven’t heard from anyone and I’m really interested in finding out why.,1
Love everyone that works at the Dillon…,On Saturday the customer service rep was so rude!! I will never go back never again,1
No help at all and they didn't do a…,The online process was horrible and that's why  I'm giving it a 2 star. I recommend going into a location which I chose to do after my online experience and the experience was so much better and faster. If I could rate that location I would give them a 5 star rating.,1
I spent several hours trying to go…,The employee was on drugs. Literally kept zoning out and “falling asleep “ while completing my loan. Will not recommend or return to this place.,1
I took out a loan online and I never…,Well regarding the experience it was a little bit disappointing because I wasn't given all the information I needed. I was told the good thing was that you could do it online you can save time so you can get the money that way but I wasn't told do it online and pick it up at the store because if it's your first time you won't get it until one business day later the problem with that I did it on a Friday and I have to wait until Monday midday to receive it and I did need it on the Friday or Saturday the most then I was told after I called them that I could cancel but it takes 3 days to do the canceling and then I won't be able to get anything either way down until they settled it within the three days so I just left it like that and waited on till Monday I was almost deciding not to get it but if I'm not able to get it again for the second time if and when and that's a big if I need it then I'm not going to deal with her no more and just not go through you guys because you're here to make it easier for us I appreciate it that you're there for our need miscommunication we need better customer service on that form by going above and beyond would be give more information ask question to see what we need as a customer,1
I was not happy this time with my Loan…,"If I could give a half a star or less I would! I never did get the funds in my acct, I told you guys numerous times the acct number was wrong. However I’m still getting reminders to make a payment on money I have never received!!!",1
Advance America makes it easy to get a…,The company is very helpful and caring I left my cane and they kept it for me I plan on using then again,2
I get SS on the 4th Wednesday each…,I have been a customer for a long time and when they tried to do an installment loan it was declined I have always paid u as it needs to be and what really upsets me is that a friend that I recommended u to was able to do one and she ha declared bankruptcy in the past and she had no problem I pay my bills and u of all people should know that Judy Jones,1
The processes are dated in comparison…,I never had any problems up until now. I called to let them know my debit card on file had to be disabled due to my acct being hacked with fraudulent transactions. I was told that my old card would not be processed and to make the payment on my due date with my new card manually. I paid the loan in full and on time but as I tried to apply for a new loan I was denied 3 times only to find out that they still tried to process the payment on the disabled card anyway after I emailed and called a head time to let them know not too. I wanted to get a new loan to keep from getting behind at least until my bank credits my money back in my acct that was stolen from me.,2
For the last 3 months the women who has…,I called n I was supposed to get a call back in 20 min but they never did.,2
I been dealing with you guys for almost…,Online process is to slow. Applied online at about 5pm and still haven't received funds the next day by 3pm. Called and was advised it would be sent by COB today. To sum it up the online process takes about 24 hours.,1
Love you guys...your awesome...been…,Was told when I did my first loan with u that I can add my old man's income for more $$. Was told this time I could not use his income. I was very upset  and disappointed.  Will probably be the last time I deal with u guys.,2
Paid my balance but still called and…,"The new person you have in charge never smiles she acts like she is making you a favor, all other people you had in the pas before her were super friendly, as soon as I can I will pay my loan and never use your services again!",1
Deputing 1st payment!!!!!,"You are quick to withdraw my payment due, but take what seems near an eternity to close ny payday loan! I cant believe it takes that long to clear, when the transaction clears that very same withdrawl date. I will look for someone faster,  on my next payday loan.",1
Interests rates are too high!!,How could you take advantage of the people in need. 300% charge ? That is outrageous!Some people can never get out of the cycle of abuse you are doing.You should be ashamed for taking advantage of the pandemic!,1
Yaw suck!!!,My recent payday advance took 5 business days to clear. Previously I have been able to re-borrow the same exact day I pay my balance.,1
I have been a loyal customer,Have not received my loan and its been more them 2 days and everything they said is the opposite,1
The two females they were working there…,Your manager at this facility need some people skills training. She did not smile once and made me feel as an undesirable for the need to borrow money. If she had personal problems she should keep out of work. I think I’ll go to another store if I have the need again.,1
They have a easy system to use,"My Service Representative was extremely honest...it was the end of my work day - I had to rush getting there,  several ATM machines were down, I finally got the money I needed. Once getting to the store location I had totally forgotten I took out extra funds, so I handed over $800+, and she was extremely honest, made me aware of my error and returned the extra funds. In addition she was thorough, patience and friendly.",1
I spoke with Daisy from Corporate,I went to advance America in Anderson at 10 am no one was there and didn’t show up until 11 I went to the one in Redding and got my payment done I won’t be back to Anderson anymore,1
My payback date keeps getting changed,I have been with you guys for years and never had a problem until this last time I took out a loan.Yoy guys held for 5 days cause me late fees on my other bills. I always use my debit card to make my payment and receive my money . However this last time they said I used a check and held it for 5 days which meant I couldn't take out another loan until today but my bills are due last Friday.Nit very happy at all😞,2
The interest rate way too high had i…,"I applied on the 15th and didn't get my money til the 19th.  I realize there was a holiday, but come on this was rediculous and then on top of that you want me to pay back the money on the 27th.  One week later pay it back.  I get paid once a month, so I have one question for you.  If I was to get another loan on the 1st, and don't get paid til the 24th of February will the money be due on the 24th?  I never had this problem before at the Huntington Beach store.  They always made it due to pay back the 4th Wednesday of the month when I get paid.  I hope I wasn't too hard on you, but it sure was aggravating to get my money.Thank you for listening even if nothing will be done,  Cheri",1
Horay,I needed cash immediately and it was sent to my debit bank card instantly. I also got 25 dollars for referring a new client. Thankyou,2
I am very angry with my last…,"The ladies at the Lancaster Advance America Office have been very helpful, friendly, and very professional over the many years I've done business with Advance America.  They assist me and grant me an extra 2 days for payment every month because I receive Social Security checks on the 3rd of every month, and they understand this.  However, I can't say the same for the online assistance, where I informed them up front that I could not make the recent payment until the 3rd of January (while receiving a bunch of e-mail reminders that my payment was due at the end of December)   Yet, when my Social Security check arrived early to my surprise, they immediately ignored my request and immediately took the funds out of my account on December 31, 2020.  Apparently, my request was ignored even though I've paid in full what I owe consistently and on-time by the 3rd of every month.  Consequently, I do not plan to utilize Advance America anymore.",1
The new personal in Apopka not to…,Excellent service very polite.Was .great explaining everything .,2
Fraudulent,"Never deposited after approved. Also, never responded to my email.",1
They have always been their for me,"I was approved for a new loan on Dec 24th at 7:40 am (with email confirmation), and supposed to have same day deposit. I still do not have the money I really need on the 26th, and now it won't be available until the 28th at the earliest. Then, payment is due already on the 31st?? I have been a long term customer with all loans paid in full. Also, I have had the instant deposit to my debit card in the past. Now all of a sudden I was told it was not an option? I really hope to hear from some one there to discuss what has happened, and maybe even change the payment date at least??? We will see.....",2
They didn't put my money on my atm…,"I am very upset with how long Advance America corporate is taking to return my money back to my card that I over paid them in the amount of $200 because they still processed my check after I paid in person. This time of the year is already stressful and I already had to make my pennies stretch so the fact that it’s been over a week and the money is still not back in my account is very disappointing and has caused my holidays to be very stressful not to mention they closed my account and won’t allow me to take out another loan because of my returned payment which their claiming is fraud but that’s not accurate at all  , so I has to pay $600 all at once and then they took another $200 out my account still ...The fact that I can’t use their services any longer is probably a blessing in disguise because they really screwed up my account & this should’ve been resolved ,  especially with how advance technology is. It definitely made me never want to take out another pay day advance ever again in life.",2
Should have been approved for more in a…,I would do a zero if I could.... Going through this link sent my information out to tons of people and I started getting spammed within minutes!!!!!,2
This company is the absolute worst company !,Last time i came in to pay i was told that i was late .but in reality i was on time because i have alwas gotten to weeks to pay but the employee only gave me one week .so my account went into collection and my credit score was effected.,1
Cashier Representative,I am not satisfied with the amount. I have done Business with you for quite some time when you were doing payday loans I was doing the maximum of 500 now a personal loan with you you’re only allowing 260 it makes no sense I have paid you on time every time and don’t intend to change thank you,1
Down and out in Double Springs,Applied at 9:50am got approved and thought would hit my account that day it didn’t. It hit next morning at almost 9am! Causing me to get two $36.00 over draft fees. Had I known that I would’ve picked up the cash in store to avoid the  inconvenience! Very upset,1
Took my payment out a week early and…,The office here in Eustis is great. The main office is  bs been trying to get a code to redo my password for three months. Been told they sent the code I've yet to receive it.from web site and from the office.,1
My experience with online has been the…,I got approved for an online payday loan over 35 hours ago and still haven’t received any funds. I’ve contacted support via email yesterday and I have not received a reply. I felt leary putting my bank account information online and now I feel I may have been scammed. I’m checking my bank account regularly making sure no fraud is happening.,2
I left 2 stars only because they would…,Kara was so polite and patient. It was also very clean and the process was very fast and simple. Thanks for giving me a chance!!,2
I would like to know why,"I arrived @ 1:30 pm Friday afternoon 12/18/20, when store opened after lunch break. 6 customers waiting for store to open. I was #4 of 6 in line. To my unbelief only 1 store associate on duty. Cheyenne was only store associate working with 6 people in line for help & the phone ringing off the hook. What Poor Management to only schedule 1 store associate on Friday afternoon. The wait time was 18 minutes for me to finally get helped.Cheyenne did a wonderful job with all the stress of customers looking at her & phone  ringing off the hook.I suggest the Store Manager gets written up for this very poor scheduling. I feel bad for Cheyenne having to go so much stress, but she handled it like a champ. I believe Cheyenne should be the Manager & demote current manager for customers having to wait so long on Friday Afternoon, probably the busiest day of the week.Very unhappy with poor management decisions to not schedule properly & make customers & numerous phone calls to waite while Store Manager isn't even @ work to help on busiest day of week!!!!!",1
Excellent customer service but…,"It's Saturday at 3:09pm and I still don't have my loan deposited into my account seems like I have to wait until Monday which I requested my loan on Thursday night. I wish somebody would have told me that, I needed my loan and don't have it and you guys are wanting a review????? I'm not happy with how things are being done, not a happy customer right now.",2
Since our local store closed everything…,I’ve tried so many times to pay online and every time it won’t bring up my account it keeps saying that it’s not right and it is,1
Payday not correct,The process was not clearly explained at all steps by all involved. The website is not easily understood. In the end I think it would have been faster and easier to go in person than to complete it online. Additionally my due date is before my next scheduled pay date which I provided so its confusing how you can expect a payment before I get paid on a payday loan. I emailed customer service and have not received a true response as all I have received is the form do not reply that originates when you submit a question.  Look at their blanket reply to my review. Ridiculous I still have not heard from anyone regarding this.,1
If I could give you a zero I would,"Filled out application, apparently got approved but never got any funds, and no contact from the business!",1
Payday Loans,Everything was nice and easy until it was time to give the cash . I was approved for $700 The store only had $200 cash and gave me a check for $500 unfortunately went to cash the check and it would take 3 days to clear my account. Ended up having to pay $50 to cash the check . Not satisfied at all won’t be a repeat costumer. If loans are your business might try having the cash to give the costumer. $50 is to much to have to pay to get your check cashed,1
I regret using the store in PRP…,Her attitude is always awful can tell she don’t like her job,2
Ridiculous Interest Rate,Excellent service and friendly employee. Gets it done wuickly and efficiently.,2
Last month was very disappointing,Rates are ridiculously high. You’re paying double for a loan. I will not be using this company any longer.,1
I was in the store and had to wait 30…,Well I had to wait 5 business days to apply for another payday loan. Yet you took the money out of my account the day it was due. I applied for another loan on Friday & it still is not in my account. I am not a very happy customer right now & I think in the future I will have to consider another company who can meet my needs especially in these difficult times,2
Technology Sucks,My account is considered open and my billing cycle has started yet the money has yet to be deposited into my account. Not a good start.,1
somebody filed a loan in my information…,I was very dissatisfied with the fact I had to wait 6 days before being able to re borrow.,1
I took out a loan for $1000 I was…,"Due to bad luck I got sucked into the payday loan crap. Advancee America then takes the payment from me and does not credit it for 8  days while I am hurting.  Screw advance America and you dumb ass employees, but until I can get out of the payday loan scam I am screwed.  MERRY CHRISTMAS hope y'all enjoy your coal but you don't even deserve that and y'all need to grow a pair and quit being snowflakes.",1
On Saturday the customer service rep…,"I was approved for $255, but what was deposited into my account was $204. Would like an explanation.",1
Very friendly,PC kept losing connection...took forever 🤦🏼‍♀️Employee automatically assumed I wanted max amount instead of asking me how much 💰I wanted to borrow 🤷‍♀️Also I had them remove info in my notes...... hopefully it will stay removed!,1
Online service not recommended,"as long as i have been doing business with you there is no reason for me not to be able to get a 1,000.00 doller personal loan",2
The employee was on drugs,The in-store services are wonderful. However I have had problems on two occasions with the on-line service. I will only do business in the future if needed  with the store fronts.,1
Well regarding the experience it was a…,"This new manager at this location, is not friendly at all. She always seem to have a bad attitude. She never smile, or say hello. Yesterday one person was helping me, and then the manager came and took over. They never apologized, or stated the reason for changing. I only come here because it’s convenient for me. No good customer service here.",2
If I could give a half a star or less i would!,I am really upset that my amount won't go up. the men in the office are Clueless on how to help.  I am locked in 350 dollars everytime i loan  it never goes up.   there is no upper management to talk to. or fix  this.    very disturbing,1
